guest_id,country,loyalty_tier,total_stays,total_spend_eur,avg_lead_time_days,preferred_segment,enrolled_date,email_opt_in
G003125,ESP,Silver,6,1174.21,37,Corporate,2022-11-21,N
G003126,CHN,Bronze,1,182.2,68,Direct,2021-08-21,Y
G003127,PRT,Gold,20,5235.81,116,Direct,2016-08-11,N
G003128,PRT,Silver,6,1000.42,50,Offline TA/TO,2021-08-13,Y
G003129,USA,Silver,9,2100.31,58,Complementary,2020-02-20,Y
G003130,ESP,Silver,5,531.49,8,Online TA,2023-12-14,N
G003131,GBR,Bronze,1,88.08,44,Online TA,2018-07-05,Y
G003132,DEU,Silver,5,1333.72,20,Corporate,2021-05-16,N
G003133,USA,Bronze,2,436.47,95,Online TA,2019-01-11,Y
G003134,ITA,Silver,5,609.52,87,Corporate,2015-08-17,Y
G003135,DEU,Bronze,1,322.09,11,Offline TA/TO,2019-04-15,N
G003136,CHN,Bronze,1,258.01,79,Complementary,2015-06-28,N
G003137,PRT,Bronze,3,954.87,50,Direct,2019-08-18,N
G003138,FRA,Bronze,3,416.18,69,Groups,2021-03-16,N
G003139,BRA,Silver,9,2138.4,109,Online TA,2019-09-02,Y
G003140,DEU,Bronze,2,607.73,45,Offline TA/TO,2016-09-28,Y
G003141,CHN,Bronze,2,295.57,114,Corporate,2017-02-22,Y
G003142,PRT,Bronze,2,322.11,35,Direct,2016-03-26,Y
G003143,GBR,Silver,9,2955.81,84,Online TA,2022-07-05,N
G003144,GBR,Bronze,1,331.28,118,Groups,2021-05-14,Y
G003145,BRA,Gold,30,8342.47,91,Complementary,2021-09-20,Y
G003146,PRT,Gold,24,3795.74,35,Offline TA/TO,2015-11-18,N
G003147,CHN,Bronze,1,334.84,88,Direct,2018-07-02,Y
G003148,GBR,Gold,18,2970.23,63,Groups,2022-07-01,Y
G003149,NLD,Bronze,2,383.6,102,Offline TA/TO,2023-11-20,Y
G003150,CHN,Gold,14,3617.0,65,Groups,2017-05-21,Y
G003151,USA,Bronze,1,153.38,23,Online TA,2020-02-18,N
G003152,DEU,Silver,8,1622.79,10,Online TA,2017-05-29,N
G003153,NLD,Bronze,3,604.32,36,Online TA,2021-10-28,Y
G003154,BRA,Silver,9,936.18,45,Direct,2015-01-18,N
G003155,GBR,Bronze,1,143.11,96,Complementary,2021-03-29,Y
G003156,CHN,Bronze,2,203.86,84,Corporate,2022-03-22,N
G003157,BRA,Bronze,1,186.96,43,Direct,2015-09-09,N
G003158,BRA,Bronze,3,950.22,106,Complementary,2022-02-18,N
G003159,ESP,Silver,4,1290.04,58,Direct,2015-04-14,Y
G003160,USA,Gold,25,7086.08,69,Online TA,2022-05-02,N
G003161,PRT,Bronze,2,600.57,63,Groups,2016-02-27,Y
G003162,PRT,Gold,14,4265.52,42,Groups,2015-04-07,Y
G003163,ITA,Gold,20,6701.99,49,Groups,2019-09-29,N
G003164,BRA,Bronze,1,259.17,96,Offline TA/TO,2019-03-13,Y
G003165,ITA,Bronze,1,276.26,38,Direct,2023-06-29,Y
G003166,BRA,Bronze,3,551.63,51,Online TA,2023-01-25,N
G003167,USA,Silver,8,1148.37,34,Groups,2018-05-27,N
G003168,FRA,Silver,6,1642.6,32,Complementary,2021-04-13,N
G003169,FRA,Gold,21,6417.82,117,Corporate,2022-05-22,N
G003170,ESP,Silver,4,1390.32,42,Groups,2017-04-02,Y
G003171,BRA,Gold,23,7660.17,7,Offline TA/TO,2019-01-30,Y
G003172,GBR,Bronze,1,244.03,119,Complementary,2016-05-12,N
G003173,ITA,Bronze,1,332.3,103,Offline TA/TO,2019-05-30,N
G003174,DEU,Bronze,3,252.62,91,Complementary,2022-03-30,N
G003175,FRA,Bronze,1,147.65,67,Complementary,2016-02-10,N
G003176,NLD,Bronze,3,500.94,113,Complementary,2015-08-13,N
G003177,GBR,Bronze,1,92.94,107,Direct,2022-06-25,Y
G003178,NLD,Bronze,2,198.02,65,Online TA,2021-04-20,N
G003179,GBR,Silver,8,940.92,116,Online TA,2015-01-05,Y
G003180,DEU,Silver,8,1786.65,92,Corporate,2021-06-04,Y
G003181,ESP,Silver,9,1881.71,93,Online TA,2015-10-29,Y
G003182,USA,Bronze,2,525.19,87,Online TA,2022-01-16,N
G003183,FRA,Gold,24,5846.29,16,Groups,2021-02-18,Y
G003184,BRA,Gold,17,3775.58,112,Offline TA/TO,2016-05-12,N
G003185,BRA,Bronze,3,365.99,40,Direct,2022-09-28,N
G003186,NLD,Silver,8,2612.21,82,Direct,2019-08-23,N
G003187,NLD,Bronze,1,140.84,92,Direct,2022-12-30,Y
G003188,BRA,Silver,5,1595.44,110,Corporate,2016-02-21,Y
G003189,NLD,Bronze,3,730.06,79,Offline TA/TO,2016-11-08,Y
G003190,CHN,Bronze,3,484.04,42,Online TA,2023-12-27,N
G003191,GBR,Silver,8,884.01,16,Offline TA/TO,2023-10-13,Y
G003192,CHN,Bronze,2,173.24,70,Corporate,2015-12-15,N
G003193,FRA,Bronze,2,537.24,106,Corporate,2020-12-13,N
G003194,PRT,Gold,22,5847.29,98,Complementary,2017-12-27,N
G003195,BRA,Platinum,83,10641.92,57,Complementary,2015-04-03,Y
G003196,PRT,Bronze,2,449.0,29,Groups,2018-08-01,N
G003197,USA,Silver,8,2302.25,108,Groups,2017-03-12,N
G003198,FRA,Platinum,39,9062.34,39,Complementary,2020-01-24,N
G003199,USA,Silver,4,1386.65,8,Online TA,2022-12-20,N
G003200,FRA,Bronze,2,216.2,53,Groups,2018-04-09,Y
G003201,BRA,Bronze,1,91.6,38,Direct,2023-05-02,Y
G003202,ESP,Silver,9,1962.4,114,Online TA,2023-12-19,Y
G003203,FRA,Bronze,2,269.47,88,Corporate,2017-07-29,N
G003204,USA,Platinum,50,6482.54,24,Direct,2015-09-20,N
G003205,GBR,Gold,15,3103.34,62,Complementary,2023-01-13,Y
G003206,FRA,Bronze,3,504.26,86,Complementary,2023-03-12,N
G003207,GBR,Bronze,1,338.39,11,Groups,2016-04-15,N
G003208,FRA,Silver,9,1763.14,33,Complementary,2015-07-15,Y
G003209,PRT,Bronze,1,144.97,26,Complementary,2022-05-03,Y
G003210,DEU,Bronze,1,316.83,32,Corporate,2018-09-17,Y
G003211,CHN,Silver,10,3093.44,10,Groups,2016-04-03,N
G003212,CHN,Silver,4,981.19,67,Complementary,2022-08-01,N
G003213,DEU,Bronze,1,180.93,15,Direct,2019-05-15,Y
G003214,CHN,Bronze,2,176.54,43,Offline TA/TO,2023-11-05,N
G003215,FRA,Silver,6,1139.69,81,Corporate,2022-10-10,Y
G003216,PRT,Silver,5,560.67,47,Direct,2022-05-03,N
G003217,FRA,Silver,7,790.9,97,Offline TA/TO,2019-03-06,Y
G003218,CHN,Silver,5,837.91,31,Corporate,2022-04-07,N
G003219,DEU,Silver,6,2026.53,70,Corporate,2016-12-15,N
G003220,GBR,Silver,5,463.08,18,Direct,2018-09-12,Y
G003221,CHN,Gold,24,4920.28,77,Groups,2016-12-26,N
G003222,ESP,Bronze,1,238.64,9,Offline TA/TO,2019-01-09,Y
G003223,DEU,Silver,7,1376.04,112,Online TA,2016-12-30,Y
G003224,FRA,Bronze,3,722.97,12,Offline TA/TO,2023-04-05,N
G003225,GBR,Silver,6,1451.33,20,Complementary,2017-02-10,N
G003226,USA,Platinum,70,19937.47,59,Online TA,2019-12-17,N
G003227,NLD,Bronze,3,240.46,115,Offline TA/TO,2020-12-13,N
G003228,FRA,Gold,14,3612.14,30,Direct,2023-09-16,Y
G003229,CHN,Bronze,3,289.24,32,Offline TA/TO,2020-02-22,N
G003230,ESP,Silver,5,1192.06,7,Complementary,2020-07-23,N
G003231,NLD,Bronze,1,277.24,84,Complementary,2020-05-16,Y
G003232,ESP,Bronze,3,979.02,34,Groups,2022-08-04,N
G003233,CHN,Silver,9,1967.47,117,Groups,2020-09-28,N
G003234,USA,Silver,8,2733.37,57,Complementary,2017-09-21,Y
G003235,NLD,Silver,4,576.19,43,Groups,2021-07-13,N
G003236,PRT,Silver,7,1083.73,64,Corporate,2021-07-09,Y
G003237,DEU,Silver,7,1796.42,105,Corporate,2018-12-23,Y
G003238,CHN,Silver,10,1720.38,33,Groups,2020-10-13,N
G003239,NLD,Platinum,37,7575.99,97,Groups,2019-10-24,N
G003240,USA,Silver,7,2302.45,49,Corporate,2022-06-20,Y
G003241,USA,Bronze,3,788.52,114,Complementary,2017-05-12,Y
G003242,BRA,Platinum,90,18516.31,19,Complementary,2022-02-21,Y
G003243,ESP,Bronze,1,217.12,56,Groups,2016-10-03,Y
G003244,ESP,Bronze,3,468.84,31,Corporate,2021-07-10,N
G003245,FRA,Bronze,3,421.61,112,Complementary,2023-12-26,N
G003246,ITA,Bronze,1,267.48,110,Direct,2018-03-12,N
G003247,FRA,Bronze,3,353.12,38,Offline TA/TO,2020-05-28,N
G003248,NLD,Bronze,2,638.56,38,Complementary,2019-01-02,N
G003249,BRA,Bronze,3,269.77,21,Corporate,2017-10-27,Y
G003250,BRA,Bronze,2,591.63,21,Online TA,2016-03-17,Y
G003251,PRT,Gold,15,3941.85,114,Corporate,2018-08-23,Y
G003252,CHN,Bronze,2,629.42,90,Online TA,2022-05-11,Y
G003253,PRT,Bronze,2,294.1,39,Offline TA/TO,2019-02-23,N
G003254,BRA,Gold,21,2394.81,34,Complementary,2018-09-25,N
G003255,ESP,Bronze,2,658.38,36,Complementary,2016-07-14,N
G003256,BRA,Bronze,1,150.97,11,Direct,2020-10-29,Y
G003257,FRA,Silver,7,1922.45,61,Groups,2015-03-13,Y
G003258,ITA,Gold,12,2173.46,93,Direct,2019-06-29,Y
G003259,GBR,Bronze,3,259.24,50,Complementary,2016-03-17,Y
G003260,PRT,Bronze,1,163.52,65,Corporate,2021-09-20,N
G003261,ESP,Gold,16,3661.33,94,Online TA,2023-06-20,Y
G003262,BRA,Silver,10,2360.58,107,Complementary,2021-11-01,Y
G003263,FRA,Bronze,2,205.92,60,Direct,2015-08-16,Y
G003264,FRA,Gold,25,7053.03,65,Direct,2018-07-16,N
G003265,FRA,Silver,7,2240.47,77,Online TA,2015-09-12,N
G003266,FRA,Bronze,1,339.2,60,Groups,2021-03-16,Y
G003267,ITA,Gold,24,5181.19,24,Complementary,2018-01-13,N
G003268,DEU,Bronze,3,957.75,63,Online TA,2022-10-16,N
G003269,CHN,Gold,22,3052.06,66,Complementary,2017-10-23,N
G003270,NLD,Bronze,3,242.92,41,Corporate,2018-07-26,N
G003271,CHN,Bronze,1,324.32,71,Groups,2020-02-02,Y
G003272,FRA,Silver,7,2063.62,72,Online TA,2019-07-01,Y
G003273,ITA,Silver,6,523.49,32,Corporate,2015-11-02,N
G003274,ESP,Bronze,2,438.27,16,Complementary,2022-03-11,N
G003275,FRA,Bronze,2,503.43,66,Groups,2020-11-15,Y
G003276,ITA,Gold,19,4375.59,37,Offline TA/TO,2022-07-16,N
G003277,GBR,Bronze,2,471.47,85,Groups,2022-08-21,N
G003278,CHN,Silver,7,1450.72,106,Complementary,2022-09-07,N
G003279,GBR,Bronze,1,209.48,99,Direct,2020-04-14,N
G003280,NLD,Bronze,1,277.64,55,Corporate,2022-11-04,Y
G003281,GBR,Silver,7,1179.02,18,Direct,2021-05-26,Y
G003282,ITA,Bronze,2,459.84,10,Complementary,2016-12-24,Y
G003283,ESP,Bronze,1,124.14,97,Complementary,2021-12-05,Y
G003284,NLD,Bronze,1,178.41,108,Groups,2020-04-22,N
G003285,BRA,Silver,9,2829.62,48,Groups,2023-05-24,N
G003286,NLD,Silver,10,1208.64,104,Complementary,2017-11-22,Y
G003287,ESP,Bronze,1,174.29,63,Offline TA/TO,2015-06-11,N
G003288,BRA,Bronze,1,314.47,108,Corporate,2023-04-26,N
G003289,ITA,Bronze,1,306.12,50,Corporate,2023-08-07,Y
G003290,CHN,Gold,30,8879.5,45,Groups,2023-02-11,N
G003291,ESP,Silver,6,1315.12,111,Offline TA/TO,2020-08-23,N
G003292,ITA,Bronze,3,446.95,10,Groups,2021-12-03,N
G003293,USA,Bronze,2,238.49,101,Groups,2016-03-23,Y
G003294,GBR,Gold,12,2165.1,75,Offline TA/TO,2019-08-08,N
G003295,GBR,Gold,21,6320.93,38,Offline TA/TO,2021-06-20,N
G003296,ESP,Bronze,3,825.8,90,Offline TA/TO,2022-10-10,Y
G003297,ITA,Gold,15,2272.02,85,Corporate,2022-06-07,Y
G003298,CHN,Bronze,2,604.22,118,Corporate,2023-11-17,Y
G003299,DEU,Silver,4,1369.48,84,Complementary,2021-01-20,N
G003300,USA,Bronze,2,475.29,20,Corporate,2023-02-01,N
G003301,FRA,Silver,4,404.8,70,Offline TA/TO,2021-01-01,Y
G003302,BRA,Gold,15,2916.48,86,Groups,2020-10-24,N
G003303,DEU,Silver,8,1354.19,49,Groups,2017-11-22,N
G003304,NLD,Silver,5,555.99,24,Complementary,2021-07-08,Y
G003305,USA,Bronze,1,129.14,49,Complementary,2015-09-20,Y
G003306,DEU,Bronze,1,109.94,114,Groups,2018-03-18,N
G003307,GBR,Bronze,1,112.08,53,Corporate,2021-03-20,N
G003308,USA,Bronze,1,340.84,10,Complementary,2019-09-12,N
G003309,PRT,Silver,4,430.31,23,Complementary,2016-06-18,N
G003310,USA,Silver,5,687.79,93,Online TA,2022-04-18,N
G003311,ITA,Bronze,2,321.06,60,Online TA,2015-09-14,Y
G003312,FRA,Bronze,1,212.72,78,Corporate,2021-01-19,Y
G003313,CHN,Gold,21,3645.88,49,Groups,2019-07-02,N
G003314,PRT,Bronze,2,442.36,28,Complementary,2021-03-06,Y
G003315,NLD,Bronze,1,182.93,12,Offline TA/TO,2021-11-17,N
G003316,CHN,Bronze,3,382.24,120,Online TA,2022-10-08,N
G003317,ESP,Bronze,1,145.49,114,Complementary,2016-11-17,N
G003318,PRT,Bronze,3,844.09,33,Corporate,2019-04-13,N
G003319,FRA,Platinum,92,20901.28,61,Groups,2022-11-17,N
G003320,ESP,Bronze,1,345.02,26,Direct,2020-09-02,N
G003321,PRT,Bronze,1,341.89,59,Online TA,2022-06-20,Y
G003322,ITA,Gold,22,4613.21,61,Online TA,2017-03-01,Y
G003323,ESP,Gold,12,1785.19,50,Groups,2018-12-31,N
G003324,FRA,Bronze,1,281.28,28,Groups,2018-11-11,N
G003325,FRA,Gold,16,1460.4,49,Offline TA/TO,2018-10-15,N
G003326,USA,Gold,18,5776.93,90,Direct,2018-04-15,Y
G003327,NLD,Bronze,2,354.23,60,Complementary,2023-10-18,N
G003328,ITA,Bronze,3,556.69,55,Groups,2015-02-11,N
G003329,ESP,Platinum,86,18477.49,33,Online TA,2022-12-25,Y
G003330,ITA,Silver,9,2042.8,52,Groups,2020-03-20,N
G003331,NLD,Bronze,3,433.71,40,Offline TA/TO,2021-07-14,N
G003332,CHN,Platinum,93,17799.89,83,Offline TA/TO,2017-04-25,Y
G003333,PRT,Bronze,3,706.5,95,Direct,2017-09-15,N
G003334,BRA,Bronze,2,293.79,77,Groups,2015-08-07,N
G003335,PRT,Gold,13,2938.34,21,Offline TA/TO,2017-06-13,Y
G003336,USA,Bronze,1,85.72,69,Online TA,2020-09-26,N
G003337,ITA,Bronze,2,516.43,66,Complementary,2021-07-09,N
G003338,ITA,Bronze,2,490.27,54,Direct,2018-11-04,N
G003339,GBR,Gold,23,5337.13,63,Direct,2018-05-15,N
G003340,FRA,Gold,28,6959.45,95,Offline TA/TO,2016-06-20,N
G003341,GBR,Bronze,1,124.29,57,Complementary,2018-07-07,Y
G003342,ITA,Gold,16,2573.28,69,Offline TA/TO,2022-12-20,N
G003343,FRA,Bronze,1,293.16,67,Complementary,2019-04-29,N
G003344,PRT,Bronze,1,161.05,31,Complementary,2019-01-24,Y
G003345,DEU,Bronze,1,317.07,8,Complementary,2022-11-16,Y
G003346,GBR,Silver,5,1177.43,29,Complementary,2015-12-29,Y
G003347,NLD,Bronze,3,703.06,79,Direct,2022-12-07,Y
G003348,ESP,Bronze,2,233.6,26,Offline TA/TO,2018-05-23,N
G003349,DEU,Bronze,3,405.2,101,Complementary,2017-08-13,N
G003350,NLD,Gold,26,3498.94,105,Complementary,2021-12-28,N
G003351,USA,Silver,7,724.78,37,Offline TA/TO,2016-06-10,Y
G003352,ESP,Silver,4,1273.48,71,Direct,2017-07-05,Y
G003353,CHN,Bronze,3,371.84,84,Direct,2021-03-27,Y
G003354,GBR,Silver,7,858.21,112,Groups,2016-03-17,Y
G003355,CHN,Silver,9,1499.87,100,Complementary,2017-04-27,Y
G003356,DEU,Bronze,1,212.05,98,Complementary,2015-10-11,N
G003357,CHN,Bronze,3,740.89,108,Corporate,2018-04-05,Y
G003358,PRT,Bronze,1,291.06,104,Online TA,2018-01-20,N
G003359,CHN,Silver,4,596.59,67,Corporate,2018-11-13,Y
G003360,USA,Gold,22,3887.15,26,Online TA,2015-11-05,N
G003361,USA,Silver,4,1222.07,89,Groups,2023-03-02,Y
G003362,USA,Bronze,3,864.14,115,Direct,2017-02-08,N
G003363,PRT,Gold,24,7555.31,8,Offline TA/TO,2021-08-29,N
G003364,ESP,Bronze,3,796.0,117,Complementary,2016-07-14,Y
G003365,ITA,Bronze,2,218.37,73,Direct,2023-10-06,Y
G003366,FRA,Silver,6,800.6,34,Offline TA/TO,2017-06-01,Y
G003367,CHN,Silver,6,954.91,95,Groups,2021-03-11,Y
G003368,PRT,Silver,5,852.32,114,Groups,2020-07-11,Y
G003369,ITA,Bronze,2,457.22,102,Offline TA/TO,2018-12-29,N
G003370,BRA,Platinum,45,14464.11,107,Direct,2017-05-29,N
G003371,CHN,Silver,10,2138.14,33,Groups,2022-12-19,N
G003372,CHN,Bronze,3,1011.81,9,Direct,2017-11-23,Y
G003373,DEU,Bronze,2,383.18,73,Corporate,2023-04-12,N
G003374,GBR,Gold,23,4889.69,23,Direct,2019-06-28,Y
G003375,PRT,Bronze,2,419.62,22,Offline TA/TO,2019-01-07,N
G003376,ITA,Bronze,1,295.8,63,Online TA,2021-02-06,Y
G003377,CHN,Silver,5,498.13,55,Direct,2016-02-22,N
G003378,CHN,Bronze,1,100.55,84,Online TA,2019-06-26,Y
G003379,DEU,Silver,6,2053.58,29,Complementary,2019-06-20,Y
G003380,DEU,Bronze,2,404.12,110,Direct,2017-03-23,N
G003381,NLD,Gold,21,7303.96,52,Complementary,2019-08-08,N
G003382,BRA,Bronze,1,242.26,89,Online TA,2016-09-15,N
G003383,FRA,Silver,8,2599.33,95,Direct,2022-04-23,N
G003384,PRT,Silver,7,1571.3,81,Offline TA/TO,2022-08-13,N
G003385,NLD,Bronze,3,872.52,80,Direct,2019-07-23,N
G003386,DEU,Bronze,1,296.95,116,Direct,2017-09-12,N
G003387,USA,Gold,28,3667.47,111,Corporate,2015-05-19,Y
G003388,NLD,Silver,10,2723.83,49,Complementary,2016-05-23,N
G003389,BRA,Gold,19,4664.98,61,Groups,2018-09-10,N
G003390,FRA,Bronze,1,308.08,67,Offline TA/TO,2016-11-21,Y
G003391,DEU,Platinum,88,11903.52,66,Groups,2022-06-05,N
G003392,GBR,Silver,8,1316.18,111,Corporate,2022-12-24,Y
G003393,GBR,Silver,7,1705.41,94,Complementary,2015-07-09,Y
G003394,NLD,Bronze,1,113.87,43,Complementary,2022-05-11,N
G003395,NLD,Bronze,1,311.24,45,Groups,2018-02-28,Y
G003396,FRA,Silver,5,1363.4,107,Groups,2017-04-07,Y
G003397,USA,Bronze,3,936.15,80,Groups,2016-05-25,Y
G003398,USA,Bronze,1,153.96,98,Corporate,2016-01-28,Y
G003399,USA,Bronze,3,940.9,11,Complementary,2020-11-07,N
G003400,BRA,Bronze,3,333.95,22,Direct,2018-05-16,N
G003401,CHN,Bronze,2,699.65,37,Direct,2023-07-03,N
G003402,CHN,Bronze,2,274.96,76,Complementary,2023-08-02,N
G003403,CHN,Platinum,92,31466.93,93,Complementary,2020-07-22,N
G003404,ITA,Bronze,2,501.56,38,Online TA,2018-10-01,Y
G003405,FRA,Bronze,3,685.99,103,Online TA,2019-07-22,N
G003406,BRA,Silver,4,1039.11,100,Direct,2016-08-30,N
G003407,ITA,Bronze,3,911.45,65,Direct,2019-08-06,N
G003408,PRT,Bronze,3,862.51,113,Direct,2017-02-12,N
G003409,ESP,Bronze,3,277.78,69,Groups,2023-09-17,Y
G003410,NLD,Silver,10,2828.94,35,Online TA,2015-05-30,N
G003411,CHN,Gold,29,4156.75,41,Groups,2016-09-25,N
G003412,FRA,Bronze,2,664.29,85,Corporate,2018-11-24,Y
G003413,USA,Gold,19,3546.18,24,Corporate,2020-04-12,N
G003414,GBR,Bronze,2,246.49,64,Groups,2018-01-16,N
G003415,FRA,Bronze,2,325.96,103,Online TA,2015-09-07,Y
G003416,FRA,Bronze,1,95.75,115,Complementary,2019-05-13,N
G003417,PRT,Bronze,2,165.46,66,Offline TA/TO,2023-09-12,Y
G003418,FRA,Silver,6,1314.2,89,Online TA,2018-01-18,N
G003419,CHN,Bronze,2,345.0,32,Corporate,2023-07-11,Y
G003420,BRA,Bronze,2,550.6,83,Online TA,2017-03-06,Y
G003421,ITA,Bronze,1,120.35,96,Corporate,2016-10-14,Y
G003422,NLD,Bronze,1,171.0,33,Direct,2015-05-25,Y
G003423,NLD,Gold,12,2720.03,46,Online TA,2022-05-06,Y
G003424,ESP,Bronze,1,152.12,36,Online TA,2022-08-28,Y
G003425,ITA,Silver,10,2240.11,58,Complementary,2023-08-04,Y
G003426,ESP,Bronze,3,458.2,63,Direct,2021-08-23,N
G003427,NLD,Silver,9,3027.23,91,Corporate,2021-01-22,Y
G003428,ITA,Gold,23,4134.78,46,Offline TA/TO,2023-03-01,Y
G003429,FRA,Bronze,2,410.33,62,Offline TA/TO,2015-05-04,N
G003430,NLD,Bronze,1,254.88,61,Groups,2020-12-08,N
G003431,ESP,Silver,9,3130.67,88,Groups,2015-06-05,Y
G003432,ESP,Silver,8,2503.02,17,Complementary,2019-03-05,Y
G003433,BRA,Bronze,1,284.54,51,Offline TA/TO,2023-09-28,Y
G003434,BRA,Silver,4,332.62,62,Complementary,2022-04-13,N
G003435,USA,Silver,7,2431.98,60,Corporate,2016-01-19,N
G003436,CHN,Gold,28,4104.4,81,Offline TA/TO,2023-02-14,Y
G003437,FRA,Gold,27,3510.1,116,Corporate,2019-04-11,Y
G003438,USA,Bronze,2,290.69,44,Online TA,2021-06-04,N
G003439,DEU,Bronze,3,982.73,7,Online TA,2021-03-28,N
G003440,ITA,Bronze,3,592.74,32,Direct,2020-04-08,Y
G003441,GBR,Silver,4,1117.4,9,Complementary,2016-08-22,N
G003442,FRA,Gold,23,6080.79,51,Complementary,2019-05-19,N
G003443,ESP,Bronze,3,1007.13,43,Groups,2020-01-26,N
G003444,GBR,Silver,4,325.5,81,Direct,2015-05-17,Y
G003445,ESP,Bronze,3,845.71,116,Complementary,2016-09-23,N
G003446,CHN,Bronze,2,518.82,52,Groups,2019-01-27,N
G003447,USA,Bronze,2,483.71,19,Corporate,2018-04-13,N
G003448,USA,Silver,4,698.08,111,Online TA,2023-01-10,N
G003449,ESP,Bronze,3,980.47,95,Online TA,2021-01-19,N
G003450,NLD,Silver,9,1937.85,10,Complementary,2018-09-20,N
G003451,DEU,Bronze,1,226.43,101,Corporate,2019-12-18,Y
G003452,DEU,Silver,8,1230.63,52,Direct,2021-10-19,N
G003453,ITA,Silver,5,933.35,14,Online TA,2017-09-08,Y
G003454,NLD,Silver,9,1401.42,88,Online TA,2017-12-22,Y
G003455,ITA,Bronze,1,189.54,29,Direct,2017-02-03,Y
G003456,PRT,Silver,4,808.02,73,Groups,2015-07-04,Y
G003457,PRT,Bronze,2,366.15,45,Groups,2023-12-31,Y
G003458,NLD,Bronze,2,408.16,22,Complementary,2023-04-26,Y
G003459,ESP,Bronze,1,91.96,100,Groups,2022-08-19,N
G003460,GBR,Silver,8,2175.67,88,Groups,2022-03-01,Y
G003461,ESP,Bronze,2,485.18,34,Offline TA/TO,2016-06-20,N
G003462,CHN,Silver,7,2100.2,47,Offline TA/TO,2023-05-27,Y
G003463,USA,Silver,5,1460.3,31,Groups,2015-02-17,Y
G003464,USA,Platinum,68,20323.47,19,Groups,2016-01-15,N
G003465,NLD,Silver,9,2196.43,21,Online TA,2019-07-02,N
G003466,NLD,Bronze,2,522.8,35,Groups,2019-08-14,N
G003467,CHN,Bronze,2,420.83,8,Complementary,2018-06-28,Y
G003468,GBR,Silver,9,761.97,83,Corporate,2015-12-09,Y
G003469,DEU,Platinum,40,11433.99,80,Offline TA/TO,2016-10-30,Y
G003470,GBR,Bronze,2,418.12,67,Corporate,2019-01-27,N
G003471,BRA,Bronze,3,245.59,20,Direct,2022-09-29,Y
G003472,BRA,Gold,12,3930.59,82,Offline TA/TO,2015-10-28,N
G003473,BRA,Bronze,3,335.48,13,Complementary,2015-09-17,Y
G003474,NLD,Gold,15,4742.95,115,Groups,2017-06-26,Y
G003475,NLD,Bronze,2,575.25,99,Online TA,2015-09-01,N
G003476,CHN,Silver,4,968.04,91,Complementary,2020-08-30,Y
G003477,BRA,Gold,23,5384.17,117,Groups,2015-07-18,N
G003478,PRT,Bronze,2,236.13,114,Online TA,2023-11-21,N
G003479,CHN,Bronze,1,334.18,105,Direct,2017-11-02,N
G003480,NLD,Silver,10,2693.97,70,Direct,2017-11-17,Y
G003481,ITA,Gold,18,3504.78,40,Offline TA/TO,2021-05-07,N
G003482,CHN,Bronze,2,607.46,11,Corporate,2016-06-23,N
G003483,CHN,Bronze,2,529.5,113,Offline TA/TO,2021-05-29,Y
G003484,NLD,Bronze,1,162.36,91,Direct,2018-04-04,N
G003485,ESP,Bronze,3,496.12,93,Complementary,2020-12-25,N
G003486,GBR,Bronze,2,265.44,57,Offline TA/TO,2020-07-22,Y
G003487,BRA,Silver,7,2429.64,120,Groups,2018-08-04,Y
G003488,GBR,Bronze,3,1015.43,22,Corporate,2019-05-04,Y
G003489,DEU,Silver,7,2011.51,83,Groups,2016-06-06,N
G003490,PRT,Gold,30,6313.25,22,Corporate,2019-02-22,N
G003491,GBR,Bronze,2,184.19,53,Corporate,2016-06-25,Y
G003492,ESP,Bronze,1,128.41,50,Online TA,2018-10-31,N
G003493,DEU,Gold,21,6429.68,83,Corporate,2015-09-14,N
G003494,PRT,Bronze,2,577.27,87,Offline TA/TO,2023-03-18,Y
G003495,BRA,Bronze,1,153.49,9,Offline TA/TO,2021-11-14,Y
G003496,GBR,Bronze,1,275.91,7,Groups,2015-12-15,Y
G003497,DEU,Gold,19,5242.01,96,Complementary,2023-12-16,Y
G003498,DEU,Bronze,1,218.24,95,Online TA,2022-08-21,N
G003499,DEU,Gold,28,7450.16,12,Online TA,2016-01-31,Y
G003500,NLD,Bronze,3,415.78,79,Complementary,2023-05-13,Y
G003501,DEU,Silver,4,482.65,27,Corporate,2018-11-09,N
G003502,ITA,Silver,10,2634.06,71,Corporate,2020-01-24,N
G003503,DEU,Silver,10,1375.66,71,Groups,2020-12-23,Y
G003504,FRA,Bronze,2,327.84,23,Complementary,2018-08-11,Y
G003505,ITA,Bronze,1,229.46,12,Online TA,2017-10-28,N
G003506,USA,Bronze,3,653.74,27,Direct,2017-12-09,N
G003507,CHN,Bronze,2,447.43,76,Corporate,2018-05-10,N
G003508,USA,Silver,7,665.11,47,Online TA,2015-10-23,Y
G003509,FRA,Silver,8,861.88,57,Online TA,2016-01-26,Y
G003510,DEU,Bronze,2,586.79,35,Direct,2022-02-16,Y
G003511,NLD,Bronze,2,351.95,107,Groups,2019-04-14,N
G003512,NLD,Bronze,2,275.31,108,Groups,2020-05-15,Y
G003513,ESP,Gold,22,3108.86,120,Offline TA/TO,2023-10-23,N
G003514,PRT,Bronze,2,175.38,103,Direct,2023-05-15,Y
G003515,USA,Silver,5,1209.67,53,Complementary,2022-12-24,N
G003516,GBR,Gold,13,2877.46,114,Corporate,2020-09-27,N
