feedback_id,guest_id,hotel_type,package_name,stay_date,nps_score,checkin_satisfaction,room_satisfaction,food_satisfaction,value_for_money,would_return,booking_channel
FB0003507,G000053,City Hotel,Full Board,2016-05-28,8,5,1,2,4,Y,GDS
FB0003508,G001988,City Hotel,Full Board,2016-08-11,7,3,4,5,1,Y,GDS
FB0003509,G004117,Resort Hotel,Breakfast Included,2015-09-03,7,5,4,2,1,Maybe,GDS
FB0003510,G001039,Resort Hotel,Half Board,2016-08-29,7,4,5,4,5,Maybe,Direct
FB0003511,G002464,City Hotel,Half Board,2015-09-21,7,4,5,1,1,N,Direct
FB0003512,G000171,Resort Hotel,Half Board,2015-11-26,9,2,4,5,5,N,TA/TO
FB0003513,G003532,Resort Hotel,Premium All-Inclusive,2016-08-25,9,5,5,1,1,N,TA/TO
FB0003514,G004123,City Hotel,Breakfast Included,2016-08-13,9,1,3,1,2,N,TA/TO
FB0003515,G002219,City Hotel,Full Board,2016-04-23,10,4,1,2,5,Y,GDS
FB0003516,G000024,City Hotel,Standard,2015-09-10,9,1,3,3,4,Maybe,GDS
FB0003517,G000570,City Hotel,Standard,2015-07-13,10,4,5,3,5,Y,TA/TO
FB0003518,G002053,Resort Hotel,Breakfast Included,2016-07-21,1,5,3,2,2,Y,Direct
FB0003519,G000362,City Hotel,Breakfast Included,2015-11-09,5,2,3,3,1,Y,GDS
FB0003520,G000671,City Hotel,Full Board,2016-01-20,9,3,3,4,2,Maybe,GDS
FB0003521,G000602,City Hotel,Premium All-Inclusive,2015-10-22,9,3,4,2,3,Y,GDS
FB0003522,G004646,Resort Hotel,Half Board,2015-08-19,8,4,1,4,4,N,GDS
FB0003523,G000739,City Hotel,Full Board,2016-04-04,5,4,5,2,3,Maybe,GDS
FB0003524,G004857,Resort Hotel,Half Board,2016-06-14,4,3,4,5,5,Y,Direct
FB0003525,G004174,City Hotel,Half Board,2015-11-29,7,5,4,2,4,Y,GDS
FB0003526,G000483,City Hotel,Breakfast Included,2016-09-22,9,5,5,2,1,Maybe,Direct
FB0003527,G002758,City Hotel,Premium All-Inclusive,2016-11-23,9,2,2,2,5,N,TA/TO
FB0003528,G004595,City Hotel,Full Board,2016-03-25,6,1,4,1,1,N,GDS
FB0003529,G002570,City Hotel,Standard,2016-02-07,7,2,2,4,2,Maybe,Direct
FB0003530,G002780,City Hotel,Full Board,2016-04-07,8,5,5,4,1,N,Direct
FB0003531,G002479,City Hotel,Standard,2016-05-20,4,4,5,1,2,Maybe,TA/TO
FB0003532,G000747,Resort Hotel,Half Board,2016-11-27,7,3,1,5,3,Maybe,GDS
FB0003533,G004330,City Hotel,Standard,2017-03-01,8,4,5,1,4,N,GDS
FB0003534,G002970,Resort Hotel,Standard,2016-07-01,8,1,4,1,5,N,Direct
FB0003535,G000660,City Hotel,Standard,2016-08-27,6,2,2,1,1,N,Direct
FB0003536,G003651,Resort Hotel,Half Board,2017-03-09,3,4,3,4,2,Maybe,GDS
FB0003537,G004488,Resort Hotel,Premium All-Inclusive,2016-07-26,9,2,1,2,2,Maybe,TA/TO
FB0003538,G002597,City Hotel,Premium All-Inclusive,2017-08-23,8,3,1,3,2,Y,Direct
FB0003539,G002052,City Hotel,Premium All-Inclusive,2016-08-09,10,4,2,4,2,Y,GDS
FB0003540,G002903,City Hotel,Standard,2015-10-02,2,3,2,1,5,Y,GDS
FB0003541,G001815,City Hotel,Half Board,2015-08-04,9,2,3,5,1,N,GDS
FB0003542,G002407,Resort Hotel,Half Board,2016-09-19,8,4,1,2,3,Maybe,GDS
FB0003543,G004158,Resort Hotel,Standard,2016-08-26,9,1,4,2,5,N,GDS
FB0003544,G001179,Resort Hotel,Standard,2015-10-23,8,5,2,4,2,N,Direct
FB0003545,G004423,Resort Hotel,Premium All-Inclusive,2017-01-02,10,2,2,2,1,N,GDS
FB0003546,G003690,Resort Hotel,Half Board,2015-09-10,5,3,2,2,1,Maybe,Direct
FB0003547,G003635,Resort Hotel,Breakfast Included,2015-10-10,8,4,1,1,1,Y,TA/TO
FB0003548,G004515,Resort Hotel,Standard,2017-07-13,9,3,1,4,2,Maybe,TA/TO
FB0003549,G004474,City Hotel,Half Board,2016-02-12,8,1,1,5,5,Maybe,GDS
FB0003550,G002015,Resort Hotel,Premium All-Inclusive,2016-05-05,2,2,3,4,3,Y,TA/TO
FB0003551,G000198,Resort Hotel,Full Board,2016-08-09,6,2,2,5,1,Y,TA/TO
FB0003552,G002760,City Hotel,Premium All-Inclusive,2017-02-09,4,4,2,4,3,Y,GDS
FB0003553,G003384,City Hotel,Breakfast Included,2015-12-04,8,2,2,3,1,N,Direct
FB0003554,G003205,Resort Hotel,Premium All-Inclusive,2016-01-12,5,2,3,5,3,Maybe,TA/TO
FB0003555,G001261,City Hotel,Half Board,2017-02-05,6,5,3,3,3,N,TA/TO
FB0003556,G000363,Resort Hotel,Breakfast Included,2016-01-08,6,4,5,4,2,N,Direct
FB0003557,G001985,City Hotel,Standard,2017-06-27,3,5,1,5,2,Maybe,TA/TO
FB0003558,G004446,City Hotel,Breakfast Included,2016-10-11,6,5,3,4,2,Maybe,Direct
FB0003559,G001114,City Hotel,Breakfast Included,2017-05-05,7,1,3,3,4,Maybe,GDS
FB0003560,G001555,Resort Hotel,Breakfast Included,2016-07-19,3,4,2,4,4,Maybe,TA/TO
FB0003561,G003971,Resort Hotel,Premium All-Inclusive,2017-04-06,8,5,4,2,2,N,GDS
FB0003562,G003015,Resort Hotel,Standard,2017-08-08,10,1,3,1,2,Maybe,Direct
FB0003563,G004902,City Hotel,Standard,2016-06-03,0,3,5,2,4,Maybe,TA/TO
FB0003564,G002698,City Hotel,Breakfast Included,2016-10-12,9,2,3,3,3,Maybe,Direct
FB0003565,G003720,Resort Hotel,Full Board,2016-09-18,8,2,3,3,2,Y,Direct
FB0003566,G004513,City Hotel,Breakfast Included,2016-09-29,9,1,2,1,2,Maybe,GDS
FB0003567,G001528,City Hotel,Breakfast Included,2015-08-01,6,5,3,1,1,Y,GDS
FB0003568,G001776,Resort Hotel,Half Board,2016-04-21,6,2,2,4,5,Y,TA/TO
FB0003569,G004043,City Hotel,Standard,2016-11-07,5,2,2,3,4,N,Direct
FB0003570,G002176,Resort Hotel,Standard,2016-04-19,5,4,4,2,5,Y,GDS
FB0003571,G004680,Resort Hotel,Half Board,2017-01-21,6,2,4,3,5,N,GDS
FB0003572,G004878,Resort Hotel,Half Board,2016-09-17,9,5,3,1,2,Y,Direct
FB0003573,G003594,City Hotel,Premium All-Inclusive,2015-08-24,8,2,3,5,1,N,TA/TO
FB0003574,G000886,City Hotel,Breakfast Included,2017-05-18,9,3,4,3,5,N,GDS
FB0003575,G002736,Resort Hotel,Full Board,2017-06-14,7,2,1,4,4,Maybe,Direct
FB0003576,G002561,City Hotel,Half Board,2016-02-29,8,5,4,1,2,N,TA/TO
FB0003577,G002397,Resort Hotel,Breakfast Included,2016-11-04,9,3,5,3,1,Maybe,GDS
FB0003578,G001359,Resort Hotel,Half Board,2016-05-24,8,5,3,2,4,Y,GDS
FB0003579,G002879,Resort Hotel,Full Board,2017-03-25,6,3,5,4,3,N,TA/TO
FB0003580,G002794,City Hotel,Standard,2015-12-25,4,5,3,1,5,Maybe,GDS
FB0003581,G004896,Resort Hotel,Premium All-Inclusive,2016-07-20,9,1,4,3,3,Y,TA/TO
FB0003582,G004977,City Hotel,Premium All-Inclusive,2016-05-13,9,5,4,4,5,Maybe,Direct
FB0003583,G003811,Resort Hotel,Half Board,2017-01-18,9,1,1,3,5,Maybe,GDS
FB0003584,G000360,City Hotel,Premium All-Inclusive,2017-06-30,6,4,5,2,2,N,TA/TO
FB0003585,G004936,City Hotel,Standard,2016-05-13,4,4,3,5,4,Maybe,GDS
FB0003586,G002630,City Hotel,Full Board,2015-12-16,7,1,3,3,1,N,GDS
FB0003587,G002444,City Hotel,Breakfast Included,2017-07-27,7,5,5,3,2,Y,GDS
FB0003588,G000280,City Hotel,Breakfast Included,2016-08-18,2,2,4,2,4,N,TA/TO
FB0003589,G003930,City Hotel,Premium All-Inclusive,2017-02-05,10,3,4,5,3,Maybe,GDS
FB0003590,G003365,City Hotel,Full Board,2016-07-14,1,3,4,3,5,Maybe,GDS
FB0003591,G001613,City Hotel,Half Board,2017-02-02,8,1,5,5,1,Maybe,GDS
FB0003592,G002818,Resort Hotel,Standard,2016-11-24,10,3,4,3,2,Maybe,Direct
FB0003593,G004795,City Hotel,Premium All-Inclusive,2016-07-04,9,3,5,2,1,N,GDS
FB0003594,G001121,City Hotel,Premium All-Inclusive,2016-05-21,7,2,4,1,2,N,GDS
FB0003595,G000989,City Hotel,Breakfast Included,2016-11-07,8,5,3,5,4,Y,TA/TO
FB0003596,G002148,City Hotel,Full Board,2017-06-30,9,4,5,3,5,N,Direct
FB0003597,G000182,City Hotel,Full Board,2016-03-02,10,3,2,2,2,N,TA/TO
FB0003598,G000193,Resort Hotel,Half Board,2016-05-09,10,1,3,4,1,Y,TA/TO
FB0003599,G001059,City Hotel,Full Board,2016-12-03,9,1,2,1,1,Maybe,Direct
FB0003600,G002103,City Hotel,Standard,2015-11-25,10,5,5,4,1,N,TA/TO
FB0003601,G000003,City Hotel,Full Board,2017-04-19,4,1,5,2,1,Y,Direct
FB0003602,G004440,Resort Hotel,Premium All-Inclusive,2016-06-09,6,1,4,2,5,Maybe,Direct
FB0003603,G000330,City Hotel,Full Board,2017-07-03,6,1,2,3,5,Y,GDS
FB0003604,G004028,Resort Hotel,Premium All-Inclusive,2015-07-05,7,2,4,1,5,Maybe,Direct
FB0003605,G000956,City Hotel,Standard,2015-08-20,7,3,5,3,2,N,GDS
FB0003606,G000071,City Hotel,Standard,2016-07-08,8,1,5,5,5,Y,GDS
FB0003607,G004037,Resort Hotel,Half Board,2016-04-16,8,4,5,5,4,Maybe,Direct
FB0003608,G004752,City Hotel,Full Board,2015-09-24,7,1,4,3,4,N,GDS
FB0003609,G001510,Resort Hotel,Breakfast Included,2016-09-13,5,1,5,5,2,Maybe,GDS
FB0003610,G003766,Resort Hotel,Premium All-Inclusive,2017-01-07,9,2,3,3,5,Maybe,GDS
FB0003611,G002611,City Hotel,Premium All-Inclusive,2016-08-07,8,2,4,2,3,N,GDS
FB0003612,G004180,Resort Hotel,Half Board,2016-06-02,5,1,3,3,1,N,TA/TO
FB0003613,G001633,City Hotel,Breakfast Included,2016-03-28,5,3,4,2,2,Maybe,Direct
FB0003614,G001289,Resort Hotel,Breakfast Included,2015-08-20,10,3,3,3,1,Y,GDS
FB0003615,G000766,City Hotel,Half Board,2016-03-13,5,1,3,5,5,Maybe,Direct
FB0003616,G003904,City Hotel,Standard,2017-04-21,6,2,4,4,1,Maybe,TA/TO
FB0003617,G003108,Resort Hotel,Breakfast Included,2016-08-29,10,3,5,3,2,Maybe,GDS
FB0003618,G004987,Resort Hotel,Breakfast Included,2016-12-07,0,1,2,1,1,Y,TA/TO
FB0003619,G003954,Resort Hotel,Breakfast Included,2016-12-06,6,5,4,3,2,Y,TA/TO
FB0003620,G003902,Resort Hotel,Standard,2017-07-07,8,1,1,2,5,Y,Direct
FB0003621,G004616,City Hotel,Half Board,2017-03-11,1,2,1,4,3,Maybe,Direct
FB0003622,G004092,City Hotel,Full Board,2015-12-16,9,3,5,2,5,Y,GDS
FB0003623,G001542,Resort Hotel,Premium All-Inclusive,2015-07-02,5,4,4,2,3,Maybe,Direct
FB0003624,G001000,City Hotel,Breakfast Included,2017-02-19,8,3,5,2,1,Maybe,GDS
FB0003625,G004188,Resort Hotel,Standard,2016-01-18,7,2,5,1,2,N,Direct
FB0003626,G002232,City Hotel,Premium All-Inclusive,2017-05-31,9,1,5,4,2,N,GDS
FB0003627,G004964,City Hotel,Breakfast Included,2016-02-22,9,4,3,4,1,Y,GDS
FB0003628,G000948,City Hotel,Breakfast Included,2016-07-06,8,4,5,3,3,N,TA/TO
FB0003629,G003756,City Hotel,Standard,2017-01-10,8,3,4,4,2,N,Direct
FB0003630,G001507,Resort Hotel,Full Board,2016-02-14,4,4,3,1,2,Maybe,Direct
FB0003631,G001904,City Hotel,Full Board,2015-08-25,8,3,4,3,1,Maybe,Direct
FB0003632,G004553,Resort Hotel,Premium All-Inclusive,2015-07-22,10,2,4,4,5,Y,GDS
FB0003633,G001279,Resort Hotel,Half Board,2016-02-10,10,4,1,2,4,N,GDS
FB0003634,G000806,Resort Hotel,Breakfast Included,2017-05-13,7,4,2,5,4,Maybe,Direct
FB0003635,G002788,City Hotel,Full Board,2015-08-18,9,2,1,2,2,N,GDS
FB0003636,G001890,Resort Hotel,Premium All-Inclusive,2016-09-04,6,2,5,4,4,Y,TA/TO
FB0003637,G001205,City Hotel,Breakfast Included,2017-02-22,6,1,2,1,3,N,TA/TO
FB0003638,G001525,City Hotel,Half Board,2016-02-04,10,5,2,1,3,Maybe,TA/TO
FB0003639,G000288,Resort Hotel,Standard,2017-06-13,3,3,1,4,5,N,Direct
FB0003640,G004163,City Hotel,Breakfast Included,2015-08-20,8,5,1,5,5,N,Direct
FB0003641,G004917,Resort Hotel,Premium All-Inclusive,2015-08-19,2,1,2,5,5,Maybe,TA/TO
FB0003642,G000831,City Hotel,Standard,2015-11-09,9,2,4,1,5,N,Direct
FB0003643,G001858,Resort Hotel,Breakfast Included,2016-04-08,8,4,1,2,4,Maybe,Direct
FB0003644,G001084,City Hotel,Full Board,2016-10-24,8,3,3,4,5,N,TA/TO
FB0003645,G004743,City Hotel,Standard,2015-08-19,4,1,5,2,4,Maybe,TA/TO
FB0003646,G000509,Resort Hotel,Premium All-Inclusive,2016-03-31,10,1,1,4,5,Y,TA/TO
FB0003647,G004803,City Hotel,Half Board,2016-02-06,6,2,1,2,4,Y,TA/TO
FB0003648,G002530,Resort Hotel,Standard,2016-12-24,9,3,3,1,1,N,GDS
FB0003649,G000030,City Hotel,Breakfast Included,2015-10-15,10,4,4,1,3,Y,Direct
FB0003650,G000469,Resort Hotel,Standard,2016-05-17,5,3,2,3,3,Maybe,Direct
FB0003651,G003497,Resort Hotel,Breakfast Included,2017-05-16,5,4,3,3,5,N,TA/TO
FB0003652,G001028,City Hotel,Standard,2016-07-28,9,3,2,3,5,Y,GDS
FB0003653,G002738,Resort Hotel,Premium All-Inclusive,2015-10-26,9,3,4,3,5,N,GDS
FB0003654,G001827,City Hotel,Full Board,2017-04-25,1,4,1,2,4,Maybe,Direct
FB0003655,G001480,Resort Hotel,Half Board,2015-11-10,10,1,1,3,1,N,Direct
FB0003656,G004355,City Hotel,Full Board,2016-01-28,4,1,4,1,1,N,GDS
FB0003657,G002594,City Hotel,Full Board,2015-08-03,3,3,4,1,3,N,GDS
FB0003658,G000844,Resort Hotel,Standard,2016-03-07,9,1,2,4,4,N,TA/TO
FB0003659,G004676,City Hotel,Premium All-Inclusive,2017-05-18,9,3,3,1,3,Y,TA/TO
FB0003660,G001845,City Hotel,Premium All-Inclusive,2016-03-16,6,1,1,5,3,N,Direct
FB0003661,G004162,Resort Hotel,Standard,2015-11-07,9,5,4,5,4,N,GDS
FB0003662,G001142,Resort Hotel,Half Board,2016-03-12,8,2,1,2,2,N,GDS
FB0003663,G000697,City Hotel,Breakfast Included,2017-04-08,7,1,3,1,3,N,Direct
FB0003664,G001055,Resort Hotel,Full Board,2016-10-21,10,2,5,1,4,Y,TA/TO
FB0003665,G004820,City Hotel,Full Board,2016-04-11,8,4,1,4,3,N,GDS
FB0003666,G003699,City Hotel,Premium All-Inclusive,2015-08-27,9,5,3,2,1,N,GDS
FB0003667,G000154,Resort Hotel,Full Board,2017-04-04,9,4,3,5,2,Maybe,GDS
FB0003668,G002606,City Hotel,Standard,2017-08-15,2,4,4,2,1,N,GDS
FB0003669,G000858,Resort Hotel,Premium All-Inclusive,2016-10-12,7,1,2,1,5,Y,GDS
FB0003670,G002861,Resort Hotel,Breakfast Included,2016-10-08,5,3,4,3,2,Maybe,Direct
FB0003671,G004604,Resort Hotel,Full Board,2017-06-13,9,4,3,4,3,Maybe,GDS
FB0003672,G004972,City Hotel,Standard,2016-06-03,7,3,3,1,3,N,TA/TO
FB0003673,G000984,Resort Hotel,Full Board,2017-08-12,4,2,2,3,2,Maybe,TA/TO
FB0003674,G000490,Resort Hotel,Breakfast Included,2016-12-21,7,2,2,2,3,Y,GDS
FB0003675,G001228,City Hotel,Breakfast Included,2016-02-14,10,2,5,4,5,N,TA/TO
FB0003676,G004078,City Hotel,Premium All-Inclusive,2015-12-16,8,5,5,4,1,Maybe,TA/TO
FB0003677,G004897,Resort Hotel,Breakfast Included,2016-11-18,6,3,5,5,5,Y,GDS
FB0003678,G001956,City Hotel,Half Board,2017-07-24,7,1,5,3,1,Maybe,GDS
FB0003679,G000604,Resort Hotel,Half Board,2016-10-07,8,1,4,1,3,N,TA/TO
FB0003680,G002146,Resort Hotel,Premium All-Inclusive,2015-08-25,8,4,2,2,4,Maybe,Direct
FB0003681,G003415,City Hotel,Full Board,2016-09-16,5,3,1,4,5,Maybe,GDS
FB0003682,G003580,Resort Hotel,Premium All-Inclusive,2016-08-27,8,2,1,3,4,Y,GDS
FB0003683,G002715,Resort Hotel,Premium All-Inclusive,2017-07-04,8,3,4,3,2,Maybe,TA/TO
FB0003684,G004795,Resort Hotel,Premium All-Inclusive,2017-06-02,9,1,4,1,1,N,GDS
FB0003685,G003418,City Hotel,Full Board,2017-07-06,9,3,2,2,4,Maybe,Direct
FB0003686,G002460,Resort Hotel,Breakfast Included,2015-10-23,5,1,3,2,1,N,GDS
FB0003687,G004616,City Hotel,Standard,2017-03-26,8,4,1,4,4,Maybe,Direct
FB0003688,G002432,City Hotel,Half Board,2017-06-21,8,2,1,1,3,Maybe,Direct
FB0003689,G000706,Resort Hotel,Premium All-Inclusive,2016-05-16,10,1,4,4,2,Maybe,Direct
FB0003690,G004926,Resort Hotel,Breakfast Included,2015-07-02,9,3,5,5,2,N,GDS
FB0003691,G001511,Resort Hotel,Breakfast Included,2016-10-24,2,4,1,5,2,Y,TA/TO
FB0003692,G004039,Resort Hotel,Premium All-Inclusive,2015-11-18,8,4,5,4,3,Maybe,Direct
FB0003693,G002179,City Hotel,Full Board,2016-09-21,10,4,5,4,3,Y,GDS
FB0003694,G001070,City Hotel,Half Board,2016-10-14,3,5,1,4,5,N,TA/TO
FB0003695,G002728,City Hotel,Premium All-Inclusive,2017-08-03,8,3,5,3,3,Maybe,Direct
FB0003696,G001730,Resort Hotel,Half Board,2016-07-08,9,3,5,5,1,N,TA/TO
FB0003697,G000978,City Hotel,Half Board,2017-06-27,5,1,1,1,5,Maybe,TA/TO
FB0003698,G003802,City Hotel,Premium All-Inclusive,2016-07-19,9,1,3,5,3,N,Direct
FB0003699,G004043,City Hotel,Breakfast Included,2017-02-26,4,4,4,4,5,N,TA/TO
FB0003700,G004171,City Hotel,Premium All-Inclusive,2017-04-26,9,4,1,2,5,N,GDS
FB0003701,G000892,City Hotel,Breakfast Included,2017-08-08,9,3,3,5,4,Y,GDS
FB0003702,G000783,Resort Hotel,Half Board,2017-01-29,8,4,4,4,3,Y,Direct
FB0003703,G004367,Resort Hotel,Breakfast Included,2016-11-09,5,1,4,1,4,Y,Direct
FB0003704,G004285,Resort Hotel,Premium All-Inclusive,2015-08-16,10,4,5,5,2,N,GDS
FB0003705,G003446,City Hotel,Full Board,2016-01-06,9,2,3,1,5,Y,TA/TO
FB0003706,G001088,Resort Hotel,Full Board,2017-04-14,9,1,4,3,4,Y,TA/TO
FB0003707,G003650,City Hotel,Premium All-Inclusive,2016-03-18,10,5,1,4,1,N,TA/TO
FB0003708,G000143,City Hotel,Breakfast Included,2016-11-02,8,3,5,4,5,N,Direct
FB0003709,G000087,Resort Hotel,Breakfast Included,2015-08-17,1,1,5,3,2,N,GDS
FB0003710,G003509,City Hotel,Premium All-Inclusive,2016-11-12,8,3,3,2,2,Y,Direct
FB0003711,G000070,Resort Hotel,Full Board,2017-08-24,8,3,2,3,4,Y,TA/TO
FB0003712,G004747,City Hotel,Full Board,2015-12-09,10,3,2,5,5,N,TA/TO
FB0003713,G000647,Resort Hotel,Full Board,2017-04-02,2,5,5,3,3,Maybe,TA/TO
FB0003714,G004586,City Hotel,Standard,2016-09-15,6,1,5,3,1,Maybe,Direct
FB0003715,G002517,Resort Hotel,Half Board,2015-11-20,6,2,2,1,2,N,GDS
FB0003716,G002338,City Hotel,Premium All-Inclusive,2017-02-21,9,3,2,1,5,Maybe,GDS
FB0003717,G003569,Resort Hotel,Breakfast Included,2016-09-03,8,4,1,3,3,Maybe,GDS
FB0003718,G004750,Resort Hotel,Standard,2015-10-29,5,1,4,5,3,N,TA/TO
FB0003719,G003862,City Hotel,Standard,2016-02-14,1,5,1,2,5,N,TA/TO
FB0003720,G001308,Resort Hotel,Half Board,2017-06-10,4,3,3,1,4,Maybe,GDS
FB0003721,G003040,City Hotel,Breakfast Included,2016-11-22,3,1,1,5,5,Y,Direct
FB0003722,G002031,City Hotel,Standard,2016-09-27,4,4,1,2,2,Maybe,TA/TO
FB0003723,G000175,City Hotel,Standard,2017-08-21,3,3,5,3,1,Maybe,TA/TO
FB0003724,G002071,Resort Hotel,Full Board,2015-08-01,5,3,4,4,1,N,GDS
FB0003725,G001651,Resort Hotel,Full Board,2017-05-17,6,3,1,2,2,N,TA/TO
FB0003726,G003477,City Hotel,Half Board,2017-08-01,0,3,5,3,4,Y,TA/TO
FB0003727,G000460,City Hotel,Premium All-Inclusive,2016-12-20,9,2,5,5,5,N,Direct
FB0003728,G003846,City Hotel,Full Board,2015-10-15,3,2,1,5,3,Y,TA/TO
FB0003729,G002566,City Hotel,Full Board,2015-08-04,10,5,4,2,1,N,TA/TO
FB0003730,G004412,City Hotel,Full Board,2017-01-12,4,3,1,2,5,Maybe,Direct
FB0003731,G000332,Resort Hotel,Half Board,2017-02-20,8,2,2,1,3,Maybe,TA/TO
FB0003732,G002993,Resort Hotel,Half Board,2017-04-06,8,4,2,1,3,N,TA/TO
FB0003733,G000051,Resort Hotel,Full Board,2017-07-30,9,1,1,3,1,N,TA/TO
FB0003734,G004783,Resort Hotel,Full Board,2016-05-17,5,2,1,5,1,Maybe,Direct
FB0003735,G002358,Resort Hotel,Breakfast Included,2016-03-13,8,5,1,4,5,Maybe,TA/TO
FB0003736,G000410,Resort Hotel,Premium All-Inclusive,2015-08-24,10,4,2,1,5,Maybe,Direct
FB0003737,G001364,City Hotel,Premium All-Inclusive,2016-01-01,9,1,1,2,1,N,Direct
FB0003738,G002206,Resort Hotel,Breakfast Included,2015-11-03,7,1,5,2,2,Y,GDS
FB0003739,G000742,Resort Hotel,Full Board,2016-10-06,8,5,3,1,4,N,Direct
FB0003740,G003727,Resort Hotel,Premium All-Inclusive,2016-02-16,6,2,4,1,4,Y,GDS
FB0003741,G004284,Resort Hotel,Premium All-Inclusive,2015-08-08,10,4,5,3,3,N,GDS
FB0003742,G003819,Resort Hotel,Full Board,2017-05-24,5,3,1,2,1,Maybe,TA/TO
FB0003743,G004956,City Hotel,Breakfast Included,2016-01-07,5,2,5,3,4,Maybe,TA/TO
FB0003744,G000337,City Hotel,Standard,2016-06-25,1,4,4,1,3,N,TA/TO
FB0003745,G001722,Resort Hotel,Full Board,2016-12-27,8,4,5,5,1,Y,Direct
FB0003746,G004968,Resort Hotel,Premium All-Inclusive,2016-01-27,7,2,5,1,3,N,Direct
FB0003747,G004033,City Hotel,Half Board,2015-11-08,9,4,2,1,3,N,Direct
FB0003748,G004861,Resort Hotel,Half Board,2015-11-29,4,2,4,1,5,Y,GDS
FB0003749,G001310,Resort Hotel,Half Board,2016-06-09,9,2,1,4,1,N,TA/TO
FB0003750,G000327,City Hotel,Full Board,2016-01-09,5,4,4,2,4,Maybe,Direct
FB0003751,G001204,Resort Hotel,Premium All-Inclusive,2016-06-21,3,3,3,2,2,Maybe,TA/TO
FB0003752,G002477,Resort Hotel,Breakfast Included,2017-05-23,8,1,2,3,4,N,TA/TO
FB0003753,G004539,Resort Hotel,Premium All-Inclusive,2016-12-06,9,5,4,2,3,Y,Direct
FB0003754,G004899,Resort Hotel,Premium All-Inclusive,2016-09-20,7,4,2,5,5,N,TA/TO
FB0003755,G000750,Resort Hotel,Half Board,2017-04-30,6,5,3,3,2,N,GDS
FB0003756,G001699,Resort Hotel,Breakfast Included,2015-12-21,4,4,1,1,1,Y,TA/TO
FB0003757,G002842,Resort Hotel,Half Board,2017-07-23,8,3,2,2,2,N,Direct
FB0003758,G001196,Resort Hotel,Breakfast Included,2015-12-13,7,2,5,5,5,Maybe,TA/TO
FB0003759,G003080,Resort Hotel,Breakfast Included,2015-10-26,8,4,3,3,3,Maybe,GDS
FB0003760,G001852,Resort Hotel,Standard,2016-08-17,6,5,4,2,5,Maybe,TA/TO
FB0003761,G002137,City Hotel,Full Board,2016-11-02,10,4,3,4,1,N,GDS
FB0003762,G002176,City Hotel,Premium All-Inclusive,2015-12-24,0,2,2,3,5,Maybe,GDS
FB0003763,G001593,Resort Hotel,Full Board,2015-08-01,5,4,5,5,4,Y,TA/TO
FB0003764,G001234,Resort Hotel,Standard,2016-08-31,8,1,4,2,5,Y,Direct
FB0003765,G003860,Resort Hotel,Breakfast Included,2015-10-07,5,1,2,4,1,Maybe,GDS
FB0003766,G001773,City Hotel,Standard,2015-11-27,7,1,1,5,4,Maybe,Direct
FB0003767,G002012,Resort Hotel,Full Board,2016-07-19,9,4,3,2,1,Maybe,TA/TO
FB0003768,G000394,City Hotel,Full Board,2015-12-30,3,1,2,3,1,N,TA/TO
FB0003769,G002221,Resort Hotel,Half Board,2017-03-25,10,5,5,2,3,Maybe,TA/TO
FB0003770,G001087,City Hotel,Breakfast Included,2017-04-09,3,3,5,3,5,N,TA/TO
FB0003771,G000924,Resort Hotel,Half Board,2015-11-24,9,2,1,3,4,N,GDS
FB0003772,G004283,City Hotel,Premium All-Inclusive,2016-07-23,5,4,3,4,2,Maybe,Direct
FB0003773,G003478,Resort Hotel,Full Board,2016-11-11,4,2,3,3,5,Maybe,TA/TO
FB0003774,G003135,Resort Hotel,Half Board,2016-10-17,4,3,2,4,3,Maybe,TA/TO
FB0003775,G002573,Resort Hotel,Half Board,2015-07-06,9,5,2,2,2,Maybe,TA/TO
FB0003776,G002622,City Hotel,Breakfast Included,2016-09-02,10,5,1,2,1,N,TA/TO
FB0003777,G000843,City Hotel,Breakfast Included,2017-02-28,4,5,3,1,2,N,Direct
FB0003778,G002691,City Hotel,Breakfast Included,2016-11-23,9,4,4,1,3,Y,GDS
FB0003779,G002992,Resort Hotel,Breakfast Included,2016-01-03,4,4,1,1,5,N,TA/TO
FB0003780,G001591,City Hotel,Standard,2017-03-18,8,1,1,1,1,Maybe,TA/TO
FB0003781,G003774,Resort Hotel,Breakfast Included,2015-09-01,6,5,2,4,2,N,GDS
FB0003782,G004998,Resort Hotel,Premium All-Inclusive,2016-06-28,9,5,5,5,5,Y,TA/TO
FB0003783,G004486,Resort Hotel,Standard,2016-12-18,9,3,3,3,1,Y,TA/TO
FB0003784,G003535,City Hotel,Standard,2015-08-15,7,2,2,3,5,Maybe,TA/TO
FB0003785,G002651,Resort Hotel,Premium All-Inclusive,2017-04-01,10,1,2,2,3,Y,GDS
FB0003786,G004804,Resort Hotel,Full Board,2016-12-16,4,5,2,3,1,Y,TA/TO
FB0003787,G001075,City Hotel,Half Board,2017-05-06,7,1,1,3,4,Y,Direct
FB0003788,G000809,City Hotel,Premium All-Inclusive,2017-04-07,10,3,4,4,3,N,TA/TO
FB0003789,G001416,City Hotel,Breakfast Included,2017-02-10,9,2,1,4,3,Y,Direct
FB0003790,G004501,City Hotel,Breakfast Included,2015-09-30,9,1,3,5,5,Maybe,Direct
FB0003791,G004625,Resort Hotel,Full Board,2016-04-03,2,2,4,2,1,Maybe,Direct
